FSASSET,FSSLTDE2,RAWERND,SHELDED,FSNONCIT,CERTHHSZ,WRK_POOR,FSERNDED,FSNETINC,FSERNDE2,FSUSIZE,FSSSI,TANF_IND,REALPROP,LIQRESOR,FSWAGES,FSCSEXP,FSSTDDE2,FSDIS,FSSLTDED,TPOV,FSNK0T4,FSTOTDED,FSOTHUN,FSUNEARN,FSGA,FSEARN,FSTANF,RAWNET,FSNELDER,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,187.0,160.0,186.0,0.0,2.0,1.0,160.0,296.0,240.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,187.0,60.0,1.0,504.0,0.0,0.0,0.0,800.0,0.0,297.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,284.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,26.0,1.0,157.0,0.0,441.0,0.0,0.0,0.0,284.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,11.0,1.0,157.0,0.0,149.0,0.0,0.0,149.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,30.0,325.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,325.0,15.0,0.0,512.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,116.0,0.0,0.0,3.0,1.0,115.0,307.0,115.0,3.0,0.0,0.0,0.0,0.0,579.0,0.0,157.0,0.0,0.0,34.0,1.0,272.0,0.0,0.0,0.0,579.0,0.0,306.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,252.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,24.0,0.0,157.0,0.0,409.0,0.0,0.0,409.0,252.0,0.0,1.0,0.0,0.0
0.0,317.0,243.0,317.0,0.0,3.0,1.0,243.0,499.0,364.0,3.0,0.0,0.0,0.0,0.0,1216.0,0.0,235.0,0.0,317.0,72.0,0.0,717.0,0.0,0.0,0.0,1216.0,0.0,499.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,170.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,24.0,1.0,157.0,0.0,327.0,0.0,0.0,327.0,170.0,0.0,1.0,0.0,0.0
0.0,316.0,0.0,316.0,0.0,1.0,0.0,0.0,282.0,0.0,1.0,327.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,316.0,76.0,0.0,473.0,0.0,755.0,0.0,0.0,0.0,282.0,0.0,1.0,0.0,0.0
0.0,316.0,0.0,316.0,0.0,1.0,0.0,0.0,253.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,316.0,73.0,0.0,473.0,0.0,726.0,0.0,0.0,0.0,254.0,0.0,1.0,0.0,0.0
0.0,299.0,225.0,300.0,0.0,5.0,1.0,224.0,2353.0,336.0,5.0,0.0,0.0,0.0,0.0,1123.0,0.0,295.0,0.0,299.0,130.0,0.0,720.0,0.0,1950.0,0.0,1123.0,0.0,2351.0,0.0,1.0,0.0,0.0
0.0,578.0,0.0,586.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,227.0,1.0,586.0,74.0,0.0,743.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,966.0,0.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,84.0,0.0,157.0,0.0,1123.0,0.0,0.0,0.0,966.0,0.0,1.0,0.0,0.0
0.0,436.0,0.0,436.0,1.0,1.0,0.0,0.0,142.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,436.0,74.0,0.0,593.0,0.0,735.0,0.0,0.0,0.0,142.0,0.0,1.0,0.0,0.0
0.0,76.0,0.0,76.0,0.0,3.0,0.0,0.0,422.0,0.0,3.0,555.0,0.0,0.0,0.0,0.0,0.0,233.0,1.0,76.0,39.0,0.0,233.0,0.0,655.0,0.0,0.0,0.0,422.0,0.0,1.0,0.0,0.0
0.0,0.0,198.0,0.0,0.0,2.0,1.0,198.0,635.0,198.0,2.0,0.0,0.0,0.0,0.0,990.0,0.0,157.0,0.0,0.0,74.0,0.0,355.0,0.0,0.0,0.0,990.0,0.0,635.0,0.0,1.0,0.0,0.0
0.0,102.0,348.0,101.0,0.0,2.0,1.0,348.0,1045.0,450.0,2.0,0.0,0.0,0.0,0.0,1742.0,0.0,236.0,0.0,102.0,130.0,1.0,697.0,0.0,0.0,0.0,1742.0,0.0,1046.0,0.0,1.0,0.0,0.0
0.0,517.0,220.0,517.0,0.0,3.0,1.0,219.0,206.0,219.0,3.0,0.0,0.0,0.0,0.0,1099.0,0.0,157.0,0.0,517.0,65.0,0.0,893.0,0.0,0.0,0.0,1099.0,0.0,205.0,0.0,2.0,0.0,0.0
0.0,647.0,0.0,647.0,0.0,5.0,0.0,0.0,726.0,0.0,5.0,78.0,0.0,0.0,0.0,0.0,0.0,296.0,1.0,647.0,66.0,0.0,844.0,0.0,1570.0,0.0,0.0,0.0,727.0,0.0,1.0,0.0,0.0
0.0,436.0,0.0,436.0,0.0,1.0,0.0,0.0,142.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,436.0,74.0,0.0,593.0,0.0,735.0,0.0,0.0,0.0,142.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,158.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,0.0,3.0,2.0,167.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,571.0,0.0,571.0,0.0,1.0,0.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,571.0,82.0,0.0,728.0,0.0,816.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,0.0
0.0,493.0,437.0,493.0,1.0,4.0,1.0,436.0,634.0,654.0,4.0,0.0,0.0,0.0,0.0,2181.0,0.0,252.0,0.0,493.0,108.0,0.0,1547.0,0.0,0.0,0.0,2181.0,0.0,633.0,0.0,1.0,0.0,0.0
0.0,202.0,0.0,202.0,0.0,1.0,0.0,0.0,376.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,202.0,74.0,0.0,359.0,0.0,735.0,0.0,0.0,0.0,376.0,1.0,1.0,0.0,0.0
0.0,236.0,0.0,236.0,0.0,1.0,0.0,0.0,442.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,236.0,84.0,0.0,393.0,0.0,835.0,0.0,0.0,0.0,442.0,0.0,1.0,0.0,0.0
0.0,0.0,340.0,0.0,4.0,5.0,1.0,340.0,1165.0,340.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,72.0,1.0,537.0,0.0,0.0,0.0,1702.0,0.0,1165.0,0.0,1.0,0.0,0.0
0.0,0.0,286.0,0.0,0.0,2.0,1.0,286.0,989.0,286.0,2.0,0.0,0.0,0.0,0.0,1432.0,0.0,157.0,0.0,0.0,107.0,0.0,443.0,0.0,0.0,0.0,1432.0,0.0,989.0,0.0,1.0,0.0,0.0
0.0,444.0,260.0,444.0,0.0,1.0,1.0,260.0,439.0,390.0,1.0,0.0,0.0,0.0,0.0,1300.0,0.0,236.0,0.0,444.0,131.0,0.0,861.0,0.0,0.0,0.0,1300.0,0.0,439.0,0.0,1.0,0.0,0.0
0.0,242.0,261.0,242.0,0.0,5.0,1.0,260.0,605.0,390.0,5.0,0.0,0.0,0.0,0.0,1304.0,0.0,296.0,0.0,242.0,55.0,1.0,699.0,0.0,0.0,0.0,1304.0,0.0,604.0,0.0,1.0,0.0,0.0
0.0,167.0,0.0,167.0,0.0,1.0,0.0,0.0,507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,167.0,84.0,0.0,324.0,151.0,831.0,0.0,0.0,0.0,507.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,947.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,83.0,0.0,157.0,0.0,1104.0,0.0,0.0,0.0,947.0,1.0,1.0,0.0,0.0
0.0,0.0,330.0,0.0,0.0,4.0,1.0,330.0,1154.0,330.0,4.0,0.0,0.0,0.0,0.0,1652.0,0.0,168.0,0.0,0.0,82.0,1.0,498.0,0.0,0.0,0.0,1652.0,0.0,1154.0,0.0,2.0,0.0,0.0
0.0,145.0,475.0,145.0,0.0,5.0,1.0,475.0,1274.0,620.0,5.0,0.0,0.0,0.0,0.0,2377.0,286.0,296.0,0.0,145.0,100.0,2.0,1103.0,0.0,0.0,0.0,2377.0,0.0,1274.0,0.0,1.0,0.0,0.0
0.0,0.0,39.0,40.0,0.0,2.0,1.0,38.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,193.0,0.0,155.0,0.0,40.0,14.0,1.0,235.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,441.0,175.0,440.0,0.0,1.0,1.0,175.0,103.0,262.0,1.0,0.0,0.0,0.0,0.0,876.0,0.0,235.0,0.0,441.0,88.0,0.0,773.0,0.0,0.0,0.0,876.0,0.0,104.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,88.0,0.0,281.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,281.0,25.0,0.0,438.0,245.0,245.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,325.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,140.0,0.0,140.0,0.0,1.0,0.0,0.0,331.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,140.0,63.0,0.0,297.0,0.0,628.0,0.0,0.0,0.0,331.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,392.0,415.0,392.0,0.0,2.0,1.0,415.0,874.0,622.0,2.0,0.0,0.0,0.0,0.0,2076.0,0.0,235.0,0.0,392.0,163.0,1.0,1302.0,0.0,100.0,0.0,2076.0,0.0,874.0,0.0,2.0,0.0,0.0
0.0,386.0,0.0,386.0,0.0,1.0,0.0,0.0,192.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,386.0,74.0,0.0,543.0,0.0,735.0,0.0,0.0,0.0,192.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,83.0,60.0,259.0,0.0,2.0,1.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,259.0,22.0,0.0,476.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,513.0,0.0,512.0,0.0,1.0,0.0,0.0,662.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,513.0,142.0,0.0,743.0,260.0,1405.0,0.0,0.0,0.0,663.0,1.0,1.0,0.0,0.0
0.0,517.0,348.0,517.0,0.0,2.0,1.0,348.0,718.0,348.0,2.0,0.0,0.0,0.0,0.0,1352.0,0.0,157.0,0.0,517.0,130.0,0.0,1022.0,0.0,0.0,0.0,1740.0,0.0,718.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,598.0,0.0,1.0,302.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,76.0,0.0,157.0,0.0,755.0,0.0,0.0,0.0,598.0,1.0,1.0,0.0,0.0
0.0,51.0,82.0,517.0,0.0,1.0,1.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,410.0,120.0,0.0,0.0,517.0,41.0,0.0,876.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,472.0,84.0,517.0,0.0,2.0,1.0,83.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,517.0,54.0,0.0,764.0,0.0,300.0,0.0,419.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,536.0,0.0,536.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,536.0,74.0,0.0,693.0,0.0,735.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0
0.0,411.0,0.0,411.0,0.0,6.0,0.0,0.0,98.0,0.0,6.0,735.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,411.0,27.0,2.0,637.0,0.0,735.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,0.0
0.0,476.0,0.0,476.0,0.0,1.0,0.0,0.0,122.0,0.0,1.0,470.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,476.0,76.0,0.0,633.0,0.0,755.0,0.0,0.0,0.0,122.0,1.0,1.0,0.0,0.0
0.0,302.0,165.0,302.0,0.0,1.0,1.0,165.0,203.0,248.0,1.0,0.0,0.0,0.0,0.0,827.0,0.0,236.0,0.0,302.0,84.0,0.0,624.0,0.0,0.0,0.0,827.0,0.0,203.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1048.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,90.0,0.0,157.0,0.0,1205.0,0.0,0.0,0.0,1048.0,2.0,2.0,0.0,0.0
0.0,172.0,0.0,172.0,0.0,1.0,0.0,0.0,406.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,172.0,74.0,0.0,329.0,0.0,735.0,0.0,0.0,0.0,406.0,0.0,1.0,0.0,0.0
0.0,48.0,178.0,325.0,1.0,3.0,1.0,178.0,507.0,226.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,48.0,53.0,0.0,383.0,0.0,0.0,0.0,890.0,0.0,230.0,0.0,1.0,0.0,0.0
0.0,95.0,0.0,95.0,0.0,2.0,0.0,0.0,765.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,95.0,76.0,0.0,252.0,517.0,1017.0,0.0,0.0,0.0,766.0,0.0,1.0,0.0,0.0
0.0,428.0,0.0,427.0,0.0,1.0,0.0,0.0,267.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,428.0,86.0,0.0,585.0,0.0,852.0,0.0,0.0,0.0,268.0,0.0,2.0,0.0,0.0
0.0,300.0,430.0,300.0,1.0,4.0,1.0,430.0,940.0,645.0,4.0,0.0,0.0,0.0,0.0,2152.0,314.0,252.0,0.0,300.0,106.0,1.0,1212.0,0.0,0.0,0.0,2152.0,0.0,940.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,325.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,359.0,0.0,0.0,4.0,1.0,359.0,1269.0,359.0,4.0,0.0,0.0,0.0,0.0,1796.0,0.0,168.0,0.0,0.0,89.0,0.0,527.0,0.0,0.0,0.0,1796.0,0.0,1269.0,0.0,1.0,0.0,0.0
0.0,241.0,0.0,240.0,0.0,1.0,0.0,0.0,378.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,241.0,78.0,0.0,398.0,0.0,776.0,0.0,0.0,0.0,379.0,0.0,1.0,0.0,0.0
0.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,1103.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,6.0,95.0,0.0,163.0,0.0,1266.0,0.0,0.0,0.0,1103.0,0.0,1.0,0.0,0.0
0.0,0.0,129.0,0.0,0.0,1.0,1.0,128.0,359.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,65.0,0.0,285.0,0.0,0.0,0.0,644.0,0.0,358.0,1.0,1.0,0.0,0.0
0.0,276.0,0.0,276.0,0.0,1.0,0.0,0.0,322.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,276.0,76.0,0.0,433.0,0.0,755.0,0.0,0.0,0.0,322.0,1.0,1.0,0.0,0.0
0.0,612.0,0.0,612.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,612.0,79.0,0.0,769.0,0.0,783.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0
0.0,413.0,0.0,413.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,413.0,59.0,0.0,570.0,0.0,586.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0
0.0,439.0,0.0,439.0,0.0,4.0,0.0,0.0,484.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,439.0,54.0,0.0,607.0,0.0,1091.0,0.0,0.0,0.0,484.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1100.0,0.0,2.0,296.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,94.0,0.0,157.0,0.0,1257.0,0.0,0.0,0.0,1100.0,1.0,1.0,0.0,0.0
0.0,467.0,0.0,467.0,2.0,2.0,0.0,0.0,397.0,0.0,2.0,333.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,467.0,76.0,0.0,624.0,0.0,1021.0,0.0,0.0,0.0,397.0,2.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,598.0,0.0,1.0,439.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,76.0,0.0,157.0,0.0,755.0,0.0,0.0,0.0,598.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,82.0,0.0,157.0,0.0,815.0,0.0,0.0,0.0,658.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,325.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,598.0,0.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,76.0,0.0,157.0,0.0,755.0,0.0,0.0,0.0,598.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,22.0,0.0,22.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,193.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,22.0,19.0,0.0,179.0,0.0,193.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0
0.0,0.0,304.0,0.0,0.0,3.0,1.0,303.0,1542.0,303.0,3.0,0.0,1.0,0.0,0.0,1518.0,0.0,157.0,0.0,0.0,119.0,0.0,460.0,0.0,484.0,0.0,1518.0,409.0,1541.0,0.0,1.0,0.0,0.0
0.0,0.0,103.0,0.0,0.0,2.0,1.0,102.0,255.0,102.0,2.0,0.0,0.0,0.0,0.0,514.0,0.0,157.0,0.0,0.0,39.0,0.0,259.0,0.0,0.0,0.0,514.0,0.0,254.0,0.0,2.0,0.0,0.0
0.0,383.0,206.0,383.0,0.0,2.0,1.0,206.0,286.0,309.0,2.0,0.0,0.0,0.0,0.0,1032.0,0.0,236.0,0.0,383.0,77.0,1.0,746.0,0.0,0.0,0.0,1032.0,0.0,287.0,0.0,1.0,0.0,0.0
0.0,350.0,0.0,350.0,0.0,1.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,350.0,82.0,0.0,507.0,0.0,808.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0
0.0,0.0,180.0,0.0,0.0,2.0,1.0,179.0,562.0,179.0,2.0,0.0,0.0,0.0,0.0,898.0,0.0,157.0,0.0,0.0,67.0,0.0,336.0,0.0,0.0,0.0,898.0,0.0,561.0,0.0,1.0,0.0,0.0
0.0,290.0,0.0,290.0,0.0,1.0,0.0,0.0,288.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,290.0,74.0,0.0,447.0,0.0,735.0,0.0,0.0,0.0,288.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,175.0,101.0,175.0,0.0,1.0,1.0,101.0,75.0,151.0,1.0,0.0,0.0,0.0,0.0,508.0,0.0,235.0,0.0,175.0,51.0,0.0,433.0,0.0,0.0,0.0,508.0,0.0,75.0,0.0,2.0,0.0,0.0
0.0,0.0,439.0,0.0,0.0,3.0,1.0,439.0,1600.0,439.0,3.0,0.0,0.0,0.0,0.0,2196.0,0.0,157.0,0.0,0.0,131.0,0.0,596.0,0.0,0.0,0.0,2196.0,0.0,1600.0,0.0,1.0,0.0,0.0
0.0,43.0,0.0,43.0,0.0,1.0,0.0,0.0,872.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,43.0,108.0,0.0,200.0,0.0,1072.0,0.0,0.0,0.0,873.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0,0.0,157.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,325.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,388.0,0.0,517.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,517.0,23.0,1.0,743.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,595.0,0.0,595.0,0.0,1.0,0.0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,595.0,86.0,0.0,752.0,0.0,849.0,0.0,0.0,0.0,96.0,1.0,1.0,0.0,0.0
0.0,0.0,70.0,0.0,0.0,1.0,1.0,69.0,122.0,69.0,1.0,0.0,0.0,0.0,0.0,348.0,0.0,157.0,0.0,0.0,35.0,0.0,226.0,0.0,0.0,0.0,348.0,0.0,121.0,1.0,1.0,0.0,0.0
0.0,0.0,387.0,0.0,0.0,3.0,1.0,386.0,1416.0,386.0,3.0,0.0,0.0,0.0,0.0,1934.0,0.0,157.0,0.0,0.0,117.0,0.0,548.0,0.0,30.0,0.0,1934.0,0.0,1415.0,1.0,1.0,0.0,0.0
0.0,29.0,0.0,29.0,0.0,3.0,0.0,0.0,911.0,0.0,3.0,735.0,0.0,0.0,0.0,0.0,0.0,186.0,1.0,29.0,65.0,1.0,186.0,0.0,1097.0,0.0,0.0,0.0,911.0,0.0,1.0,0.0,0.0
0.0,0.0,605.0,0.0,0.0,5.0,1.0,605.0,2224.0,605.0,5.0,0.0,0.0,0.0,0.0,3026.0,0.0,197.0,0.0,0.0,128.0,1.0,802.0,0.0,0.0,0.0,3026.0,0.0,2224.0,0.0,1.0,0.0,0.0
0.0,155.0,387.0,155.0,0.0,4.0,1.0,387.0,1226.0,542.0,4.0,0.0,0.0,0.0,0.0,1936.0,0.0,252.0,0.0,155.0,96.0,0.0,710.0,0.0,0.0,0.0,1936.0,0.0,1226.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,597.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,1.0,76.0,0.0,158.0,0.0,755.0,0.0,0.0,0.0,597.0,0.0,1.0,0.0,0.0
0.0,475.0,0.0,475.0,0.0,3.0,0.0,0.0,429.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,475.0,63.0,1.0,632.0,0.0,1061.0,0.0,0.0,0.0,429.0,0.0,1.0,0.0,0.0
